index,Date,Time,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
2780,9-May-23,08:32AM,http://twitter.com/piper4missouri/statuses/1655913718155231233,"Don’t be afraid to use the F word when the behavior meets the definition. Attacks on voting rights, trans folks, book bans, and a disregard for democracy…things we are seeing in red statehouses across the country is fascism.",@piper4missouri,United States,English,101564,990,939.47,Negative,"F word,behavior,book,country,definition,disregard for democracy,red statehouses,rights,trans folks",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10,"""1655913718155231233""","""1332809596885405702""",Twitter for iPhone,Jess Piper,http://www.twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Podcaster. #DirtRoadDemocrat",101564,2441,9-May-23,8:32 AM,Missouri,,13831,768,53,169,169,768,53,FALSE,
2821,4-Jun-23,07:27PM, //twitter.com/ryanfisher122/statuses/1665500437695328259,@SecCardona Removing sexually explicit material from schools is not the same thing as banning books.,@ryanfisher122,United States,English,2614,1108,24.18,Negative,"books,schools,sexually explicit material",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",6,"""1665500437695328259""","""757742231251845120""",Twitter Web App,Fisher, //twitter.com/ryanfisher122,Atheist. Independent. Reformist. Idealist. Social Capitalist. Old enough to run for POTUS in 2024.,2614,5044,4-Jun-23,7:27 PM,Missouri,,11272,1069,8,31,31,1069,8,TRUE, //twitter.com/SecCardona/statuses/1665357891811852289
2847,19-May-23,05:24PM, //twitter.com/CoriBush/statuses/1659671448556806144,"Your DOGwhistle is loud. You don’t need to ban books, you need to read them. I stand with Jamaal.",@coribush,United States,English,862209,1053,7975.43,Neutral,books,(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10,"""1659671448556806144""","""4696552878""",Twitter Web App,Cori Bush, //twitter.com/CoriBush,"St. Louis Congresswoman. Nurse, activist, organizer, mom, & pastor. Leading with love, fighting for regular people. #StLouisStrong (she/her)",862209,2092,19-May-23,5:24 PM,Missouri,St. Louis,27483,868,117,64,68,868,117,TRUE, //twitter.com/CoriBush/statuses/1659671447256592385
2938,22-Mar-23,12:36AM,http://twitter.com/LauraAnnSTL/statuses/1638399202551123968,Missouri Rep/Budget committee chair Cody Smith proposed cutting ALL state funding ($4.5M) to MO libraries b/c he’s angry that MO is being sued over book bans. Please contact Rep Smith to voice your strong opposition: Phone: 573-751-5458 E-Mail: Cody.Smith@house.mo.gov #MoLeg   /Q05S6dg7aY,@LauraAnnSTL,United States,English,14326,750,132.52,Negative,"Budget committee chair Cody Smith proposed,book bans,strong opposition",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",8,"""1638399202551123968""","""2338955550""",Twitter for iPhone,Laura Burkhardt,http://www.twitter.com/LauraAnnSTL,She/her. Missouri @momsdemand volunteer. Survivor. Meramec Township Committeewoman. Opinions my own. Pronouns and books don’t scare me. 🚫❄️,14326,4257,22-Mar-23,12:36 AM,Missouri,St. Louis,20387,400,17,333,333,400,17,FALSE,
2978,3-Jun-23,09:22AM,http://twitter.com/FPWellman/statuses/1664985857537843201, @RonFilipkowski: We have a Constitution and it contains more than just the 2nd Amendment. ; The Arkansas Library Association is suing over Arkansas new book banning law that threatens jail time for librarians.   /01W2gLsMro,@FPWellman,United States,English,308332,956,2852.07,Negative,"librarians,new book",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10,"""1664985857537843201""","""42518865""",Twitter Web App,Fred Wellman,http://www.twitter.com/FPWellman,Democracy advocate. Army combat veteran. Host of @OnDemocracyPod now on @MeidaTouch and http://fpwellman.substack.com community. Senior advisor @voterstomorrow.,308332,5334,3-Jun-23,9:22 AM,Missouri,St. Louis,19223,828,15,113,113,828,15,TRUE, //twitter.com/RonFilipkowski/statuses/1664947764558548993
3051,23-Mar-23,11:55AM,http://twitter.com/FPWellman/statuses/1638932565737316353," @PeterforMO: It's right here in Missouri. It's happening in state houses across the country. The emboldened MAGA GOP is becoming even more authoritarian by the day. Using the power of government to collectively punish your opponents is literally fascism. They aren't hiding it anymore. ; Republicans punishing anyone for asserting their 1A rights is appalling enough, but punishing all Missourians by defunding public libraries simply because some librarians have sued the state over a book ban is something I’d only expect to see in 1984 or Fahrenheit 451.",@FPWellman,United States,English,297832,792,2754.95,Negative,"Missourians by defunding public libraries,book ban,country,fascism,librarians,opponents,power of government,rights",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",10,"""1638932565737316353""","""42518865""",Twitter Web App,Fred Wellman,http://www.twitter.com/FPWellman,Democracy advocate. Army combat veteran. Host of @OnDemocracyPod. Senior advisor @voterstomorrow.,297832,5280,23-Mar-23,11:55 AM,Missouri,St. Louis,22415,531,11,244,250,531,11,TRUE, //twitter.com/PeterforMO/statuses/1638919009461469184
3061,3-Jun-23,11:29AM, //twitter.com/piper4missouri/statuses/1665017833678426117,"Friends, are you in Sullivan, Rolla, Washington, Eureka, Pacific, or Bourbon? I’ll be in Crawford County tonight for a banned book auction. The community center holds 150 people. Can we fill it up? RSVP:   /ukMsgXSfHe",@piper4missouri,United States,English,105548,826,976.32,Neutral,"banned book auction,community center",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,book",10,"""1665017833678426117""","""1332809596885405702""",Twitter for iPhone,Jess Piper, //twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Host of “Dirt Road Democrat”",105548,2507,3-Jun-23,11:29 AM,Missouri,,10958,592,22,212,212,592,22,FALSE,
3065,23-Jun-23,05:26PM,http://twitter.com/piper4missouri/statuses/1672355364220678145,Abortion bans are vague just like book and curriculum bans are vague. They work by making professionals worry they could be sued or lose their license to practice thereby putting the onus of a terrible outcome on the professional. The cowardly lawmakers aren’t held accountable.,@piper4missouri,United States,English,109496,841,1012.84,Negative,"book and curriculum,cowardly lawmakers,license,professionals,terrible outcome,work",(book OR books) NEAR (ban OR banned OR banning OR ban,"bans,book",10,"""1672355364220678145""","""1332809596885405702""",Twitter for iPhone,Jess Piper,http://www.twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Host of “Dirt Road Democrat”",109496,2573,23-Jun-23,5:26 PM,Missouri,,8723,630,16,195,195,630,16,FALSE,
3106,5-Jun-23,04:05PM, //twitter.com/FPWellman/statuses/1665812227788623872,The book bans are coming from just a few rotten people. — MAGA Operatives Behind Latest SCHEMES Exposed   /ciJnsWrYwy via @MeidasTouch,@fpwellman,United States,English,308461,805,2853.26,Negative,"Latest SCHEMES,book bans",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10,"""1665812227788623872""","""42518865""",Twitter for iPhone,Fred Wellman, //twitter.com/FPWellman,Democracy advocate. Army combat veteran. Host of @OnDemocracyPod now on @MeidaTouch and http://fpwellman.substack.com community. Senior advisor @voterstomorrow.,308461,5339,5-Jun-23,4:05 PM,Missouri,St. Louis,39391,575,14,216,216,575,14,FALSE,
3136,18-Jun-23,08:27AM,http://twitter.com/piper4missouri/statuses/1670407833093898241,"They show their disdain for Missouri teachers by paying you 50th in the nation, by defunding your classrooms, by banning your books, by calling you “groomers”, by debasing you at every turn. Fact: If you’re a teacher voting for Republicans, you’re harming yourself and your kids.",@piper4missouri,United States,English,108605,871,1004.6,Negative,"books,classrooms,disdain,groomers,kids,nation,teacher,turn",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10,"""1670407833093898241""","""1332809596885405702""",Twitter for iPhone,Jess Piper,http://www.twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Host of “Dirt Road Democrat”",108605,2539,18-Jun-23,8:27 AM,Missouri,,9341,721,14,136,136,721,14,FALSE,http://twitter.com/piper4missouri/statuses/1670407831600656391
3213,30-Sep-23,06:16PM, //twitter.com/LiftForever67/statuses/1708244410251542753,"@RightWingCope Republicans take away their right to choose & crap on their LGBTQ friends. Then, they deny climate change & refuse to enact common sense gun control. If that weren't enough, they ban books, refuse to tax the rich, pay a fair wage, & deny healthcare. See you at the ballot box.🌊",@liftforever67,United States,English,38149,979,352.88,Negative,"ban books,climate change,common sense gun control,fair wage,healthcare,lgbtq friends",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",8,"""1708244410251542753""","""933784102834020352""",,Jeffrey Ⓥ, //twitter.com/LiftForever67,"🌊🌈💞🌎🐾🌲🌱🏋️‍♂️🚴‍♂️ Always left coast. Critter loving, tree growing vegan. #Resistance #Equality #Climate #AnimalRights #Vegan #Workout",38149,38187,30-Sep-23,6:16 PM,Missouri,Pacific,15117,870,33,76,76,870,33,TRUE, //twitter.com/RightWingCope/statuses/1708242494108958945
3254,30-May-23,10:09PM, //twitter.com/piper4missouri/statuses/1663729437202960385,"I’d love to see y’all this Saturday, June 3 at 7pm at the Bourbon, MO Community Center for a banned book auction. I’ll be speaking on book bans and school privatization. RSVP here:   /8dEN3FCgxs   /QpELDVSIiF",@piper4missouri,United States,English,105209,757,973.18,Neutral,"banned book auction,school privatization",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,book,bans",10,"""1663729437202960385""","""1332809596885405702""",Twitter for iPhone,Jess Piper, //twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Host of “Dirt Road Democrat”",105209,2497,30-May-23,10:09 PM,Missouri,,17723,544,6,202,207,544,6,FALSE,
3358,3-May-23,10:15PM,http://twitter.com/piper4missouri/statuses/1653946433437941767,"Are you near Crawford County, MO? Come see me for this banned books auction! It’ll be a fun way to fight back. Here’s the RSVP:   /3Sier2Rtfn   /uL66HYtKcf",@piper4missouri,United States,English,100944,741,933.73,Neutral,"books auction,fun way",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",10,"""1653946433437941767""","""1332809596885405702""",Twitter for iPhone,Jess Piper,http://www.twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Podcaster. #DirtRoadDemocrat",100944,2427,3-May-23,10:15 PM,Missouri,,9445,541,9,191,191,541,9,FALSE,
3406,28-Mar-23,08:51AM,http://twitter.com/charlesjaco1/statuses/1640698173604675584,"School board elections in MO are a week from today. This is a list of who NOT to vote for. Moms for Liberty want to censor lessons, ban books, and attack teachers. These are the extremist book-banners running for area school boards. Stop them from wrecking our kid's education.   /hVtRpnDPlA",@charlesjaco1,United States,English,8695,664,80.43,Negative,"School board elections,attack teachers,education,extremist book-banners,lessons,list",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",8,"""1640698173604675584""","""11740172""",Twitter for Android,Charles Jaco,http://www.twitter.com/charlesjaco1,"Journalist. Author. Mastodon: @charlesjaco@c.im Post: http://post.news/charlesjaco 3 Peabodys, 10 Murrows, 2 Musial autographs. Esta maquina mata fascistas.",8695,2243,28-Mar-23,8:51 AM,Missouri,St. Louis,20335,390,21,253,253,390,21,FALSE,
3425,8-Mar-23,03:07PM,http://twitter.com/marklevinshow/statuses/1633559973958410244,"Gov. DeSantis, exposing the book ban hoax   /5yePXdb977",@marklevinshow,United States,English,3451876,782,31929.85,Neutral,book ban hoax,(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",10,"""1633559973958410244""","""38495835""",Twitter for Android,Mark R. Levin,http://www.twitter.com/marklevinshow,THIS IS THE OFFICIAL MARK LEVIN SHOW TWITTER PAGE. DOWNLOAD MY PODCAST FOR FREE http://marklevinshow.com/audio-rewind Join me at http://LevinTV.com,3451876,5,8-Mar-23,3:07 PM,Missouri,Bunker,45670,607,45,125,130,607,45,TRUE,
3450,24-Mar-23,12:01PM,http://twitter.com/justinbaragona/statuses/1639296402206384133," @JasonSCampbell: Just a reminder that this was Ben Shapiro's reaction to Dr. Suess Enterprises's decision to no longer publish six of the late author's books:   /W6PWb3VV8b ; Ben Shapiro: ""Not having books in school libraries is not the same thing as banning the books""   /ZirHhjGqfC",@justinbaragona,United States,English,64190,760,593.76,Negative,"Ben Shapiro's reaction,books,books in school,decision,late author,libraries,reminder",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9,"""1639296402206384133""","""143500773""",Twitter Web App,Justin Baragona,http://www.twitter.com/justinbaragona,Senior media reporter @thedailybeast Founder @thecontemptor Formerly @mediaite @TheIJR @politicususa @411mania Send tips/hate mail to justin.baragona@gmail.com,64190,3741,24-Mar-23,12:01 PM,Missouri,St. Louis,58986,598,18,141,144,598,18,TRUE, //twitter.com/JasonSCampbell/statuses/1639287944455266306
3602,24-Aug-23,08:18AM,http://twitter.com/sarahkendzior/statuses/1694685554456121483, @cyb0rgmanifest0: This is a good plan ; I feel like I should buy all of Sarah Kendzior's books before they're banned.,@sarahkendzior,United States,English,578498,860,5351.11,Positive,"good plan,sarah kendzior's books",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",10,"""1694685554456121483""","""47475039""",Twitter for iPad,Sarah Kendzior,http://www.twitter.com/sarahkendzior,New book THEY KNEW out now! Non-fiction horror writer. PhD. Co-host @gaslitnation. Author of bestsellers HIDING IN PLAIN SIGHT and VIEW FROM FLYOVER COUNTRY.,578498,1891,24-Aug-23,8:18 AM,Missouri,St. Louis,35137,753,16,91,91,753,16,FALSE, //twitter.com/cyb0rgmanifest0/statuses/1694671541873618966
